nama_jobs,type,category,subcategory,client_user_id,register_date,order_date,status_invoice,paid_at,total_paid
Jasa Subscriber Youtube PERMANET,gigs,Pemasaran & Periklanan,Subscribers YouTube,Bu*******an,2024-11-01 11:37:00,2024-11-01 11:41:00,,2024-11-01 11:43:00,160749
Jasa Aransement Musik All Genre,gigs,"Video, Fotografi & Audio",Mixing & Mastering,Fa*******an,2024-11-01 12:53:00,2024-11-01 12:58:00,,2024-11-14 15:21:00,151718
Penginstalan dan Costum Open Journal System (OJS) bagi Perguruan Tinggi,gigs,Web & Pemrograman,Pengembangan Website Lainnya,al*****dy,2024-11-01 13:39:00,2024-11-01 13:44:00,,2024-11-01 13:52:00,1051440
Desain Kemasan Box,gigs,Desain Grafis & Branding,Desain Kemasan,ch*********s_,2024-10-23 14:29:00,2024-11-01 14:54:00,,2024-11-19 16:56:00,859350
Review Ulasan Google Maps / Gmaps Bergaransi,gigs,Pemasaran & Periklanan,Review Google Maps,su******96,2024-02-12 09:47:00,2024-11-01 15:43:00,,2024-11-15 20:10:00,323562
Social Media Marketing - Desain & Posting IG & FB Feed/Stories (20-25 Desain),package,Pemasaran & Periklanan,Social Media Marketing,he*******co,2024-07-12 09:35:00,2024-11-01 15:51:00,,2024-11-01 15:53:00,3414855
Jasa Desain Logo Profesional,gigs,Desain Grafis & Branding,Desain Logo,ra******78,2024-11-01 15:22:00,2024-11-01 16:11:00,,2024-11-04 12:02:00,2022046
Jasa HTML Sas,gigs,Desain Grafis & Branding,3D & Perspektif,pu*******78,2024-07-13 12:19:00,2024-11-01 16:12:00,,2024-11-01 16:14:00,283143
Jasa HTML Sas,gigs,Desain Grafis & Branding,3D & Perspektif,pu*******78,2024-07-13 12:19:00,2024-11-01 16:14:00,,2024-11-01 17:59:00,283148
Jasa Tambah Followers TikTok Permanen,gigs,Pemasaran & Periklanan,Followers TikTok,ca*****97,2024-11-01 17:32:00,2024-11-01 17:35:00,,2024-11-14 15:18:00,100183
Jasa Bikin Design CV/ Resume,gigs,Desain Grafis & Branding,Desain Portfolio & Resume,Ku****uu,2024-11-01 22:28:00,2024-11-01 22:32:00,,2024-11-15 20:13:00,126377
Jasa Tambah Followers TikTok Permanen,gigs,Pemasaran & Periklanan,Followers TikTok,Bo*****ah,2024-10-30 21:36:00,2024-11-02 20:11:00,,2024-11-19 17:11:00,100137
Jasa Desain Logo Profesional,gigs,Desain Grafis & Branding,Desain Logo,Ra************ng,2024-11-02 21:06:00,2024-11-02 21:20:00,,2024-11-20 18:09:00,303381
Jasa Hapus Akun Facebook Lama Lupa Email dan Password atau Dihack,gigs,Pemasaran & Periklanan,Hapus Akun Facebook,Se****12,2024-10-30 11:04:00,2024-11-03 11:50:00,,2024-11-20 18:08:00,101148
Review Ulasan Google Maps / Gmaps Bergaransi,gigs,Pemasaran & Periklanan,Review Google Maps,ar******05,2024-07-12 08:53:00,2024-11-03 12:47:00,,2024-11-19 17:25:00,100164
Followers INSTAGRAM Real Human INDO,gigs,Pemasaran & Periklanan,Followers Instagram,ba****en,2024-11-03 13:58:00,2024-11-03 14:01:00,,2024-11-19 17:44:00,192090
Foto Dokumentasi Event (Jabodetabek),gigs,"Video, Fotografi & Audio",Fotografi,sa****************aa,2024-11-03 18:02:00,2024-11-03 18:21:00,,2024-11-29 17:42:00,485351
Jasa Tambah Followers TikTok Permanen,gigs,Pemasaran & Periklanan,Followers TikTok,nz*****ra,2024-11-03 18:24:00,2024-11-03 18:31:00,,2024-11-20 18:10:00,100089
Followers Tiktok Real Indo High Quality & Permanen,gigs,Pemasaran & Periklanan,Followers TikTok,ta**********kk,2024-11-03 20:44:00,2024-11-03 20:59:00,,2024-11-20 18:10:00,100181
Jasa Booster Tambah Penonton Live Streaming Tiktok,gigs,Pemasaran & Periklanan,TikTok Live Marketing,Ah*******ah,2024-11-03 21:17:00,2024-11-03 21:22:00,,2024-11-29 17:43:00,101108
Logo martabak,contest,Desain Grafis & Branding,Desain Logo,Wa****00,2024-11-03 22:14:00,2024-11-03 22:20:00,,2024-11-15 09:30:00,2665786
Desain Logo Profesional untuk Startup Company,gigs,Desain Grafis & Branding,Desain Logo,mu**********ie,2023-05-24 13:44:00,2024-11-04 06:40:00,,2024-11-29 17:43:00,758287
Jasa Tambah Followers TikTok Permanen,gigs,Pemasaran & Periklanan,Followers TikTok,Sy*********or,2024-11-03 21:13:00,2024-11-04 11:05:00,,2024-11-29 17:43:00,100089
Jasa Tambah Followers TikTok Permanen,gigs,Pemasaran & Periklanan,Followers TikTok,Pi*******op,2024-11-04 12:29:00,2024-11-04 12:33:00,,2024-11-29 17:43:00,100148
Desain Kartu Nama Unik #SribuinAja,gigs,Desain Grafis & Branding,Desain Kartu Nama dan Stationery,an********to,2024-10-29 21:43:00,2024-11-04 14:27:00,,2024-11-29 17:46:00,100094
Jasa Review Shopee / Penilaian Shopee,gigs,Pemasaran & Periklanan,Tambah Review,el****vs,2024-11-04 16:12:00,2024-11-04 16:13:00,,2024-11-04 16:13:00,1870363
"(1 HARI JADI) Penerjemahan Bahasa Arab ke Indonesia untuk Karya Ilmiah, Kitab Kuning, Buku Fiksi dan Non-Fiksi, Penerjemahan Cepat dan Mudah Dipahami",gigs,Penulisan & Penerjemahan,Penerjemah/Translate Bahasa Arab,De****aa,2024-11-04 16:21:00,2024-11-04 16:32:00,,2024-11-29 17:47:00,100183
Jasa Tambah Followers Shopee Permanen,gigs,Pemasaran & Periklanan,Kelola Marketplace,ch*****ie,2024-10-28 15:13:00,2024-11-04 16:54:00,,2024-11-04 16:54:00,656139
Jasa Hapus Akun Facebook Lama Lupa Email dan Password atau Dihack,gigs,Pemasaran & Periklanan,Hapus Akun Facebook,Ad*****ka,2024-11-04 17:14:00,2024-11-04 17:18:00,,2024-11-29 19:42:00,202200
Jasa Review Marketplace Shopee,gigs,Pemasaran & Periklanan,Review Produk Marketplace,Ah*********97,2024-11-04 15:32:00,2024-11-04 17:31:00,,2024-11-29 17:47:00,100089
Jasa Tambah Followers TikTok Permanen,gigs,Pemasaran & Periklanan,Followers TikTok,ec*******on,2023-12-20 21:26:00,2024-11-04 20:03:00,,2024-11-29 17:47:00,100147
Jasa Review Tiktok Shop,gigs,Pemasaran & Periklanan,Review Produk Marketplace,Ha*****ng,2024-11-04 21:38:00,2024-11-04 21:40:00,,2024-11-29 19:42:00,151708
Upgrade & Optimasi Desain Presentasi UMKM,gigs,Desain Grafis & Branding,Desain Presentasi,fa*****26,2024-11-03 22:30:00,2024-11-05 08:15:00,,2024-11-29 17:47:00,404400
Internal Sribu Testing Jasa,gigs,Web & Pemrograman,Internal Sribu,dw**********nt,2024-09-18 10:03:00,2024-11-05 10:59:00,,2024-11-05 10:59:00,12144
DPS2411050002-Segaku12,deposit,,,Se****12,2024-10-30 11:04:00,2024-11-05 13:34:00,,2024-11-20 18:08:00,110000
Review Ulasan Google Maps / Gmaps Bergaransi,gigs,Pemasaran & Periklanan,Review Google Maps,pr******at,2024-10-24 11:29:00,2024-11-05 14:28:00,,2024-11-05 14:28:00,647116
Jasa Subscriber Youtube PERMANET,gigs,Pemasaran & Periklanan,Subscribers YouTube,Ah**********in,2024-11-05 14:21:00,2024-11-05 14:36:00,,2024-11-29 17:47:00,100107
Jasa Tambah Followers TikTok,gigs,Pemasaran & Periklanan,Tambah Follower Media Sosial,Ri*****17,2024-11-05 22:02:00,2024-11-05 22:25:00,,2024-11-29 17:37:00,100089
Jasa Desain Presentasi Profesional dan Menarik,gigs,Desain Grafis & Branding,Desain Presentasi,lp********ra,2022-06-13 16:04:00,2024-11-06 09:45:00,,2024-11-06 09:45:00,176942
Jasa Tambah Followers Instagram,gigs,Pemasaran & Periklanan,Tambah Follower Media Sosial,Ad*******ko,2024-11-06 09:49:00,2024-11-06 09:52:00,,2024-11-29 19:37:00,100167
Jasa Komentar Instagram Terpercaya,gigs,Pemasaran & Periklanan,Optimasi Instagram,si************dy,2024-10-16 17:08:00,2024-11-06 14:40:00,,2024-11-29 19:40:00,100089
Jasa Desain Logo Profesional,gigs,Desain Grafis & Branding,Desain Logo,Ri**********32,2024-11-06 15:42:00,2024-11-06 15:55:00,,2024-11-26 16:13:00,315432
test brief,contest,Desain Grafis & Branding,Desain Logo,te********gn,2024-10-31 19:52:00,2024-11-06 16:32:00,,2024-11-06 16:32:00,2665750
Paket Profile Backlink Murah! MULAI 120 RIBUAN,gigs,Pemasaran & Periklanan,Backlink PBN,Pa******on,2024-10-10 06:10:00,2024-11-06 16:33:00,,2024-11-06 16:33:00,121417
Desain Brand Guidelines,gigs,Desain Grafis & Branding,Brand Guidelines,fa*******as,2024-11-06 15:31:00,2024-11-06 17:37:00,,2024-11-26 16:12:00,353870
"(1 HARI JADI) DESIGN LABEL / KEMASAN PREMIUM, HARGA HEMAT",gigs,Desain Grafis & Branding,Desain Kemasan,si************dy,2024-10-16 17:08:00,2024-11-06 21:54:00,,2024-11-29 19:40:00,101100
"ENTRY DATA, JASA KETIK",gigs,Penulisan & Penerjemahan,Jasa Pengetikan,iz*****10,2024-11-06 23:02:00,2024-11-06 23:22:00,,2024-11-29 19:40:00,100118
DESK CALENDAR 2025,gigs_custom_offer,,,Je****25,2024-11-05 11:51:00,2024-11-07 09:17:00,,2024-11-07 09:17:00,2022005
"Desain CV & LinkedIn, Terbukti Tembus Interview!",gigs,Desain Grafis & Branding,Desain Portfolio & Resume,pu*******78,2024-07-13 12:19:00,2024-11-07 09:37:00,,2024-11-07 09:38:00,126393
test payment,contest,Desain Grafis & Branding,Desain Logo,fu*********cl,2024-11-05 14:06:00,2024-11-07 11:31:00,,2024-11-07 11:31:00,2665845
Jasa Tambah Followers TikTok,gigs,Pemasaran & Periklanan,Tambah Follower Media Sosial,Mi****11,2024-11-07 11:55:00,2024-11-07 12:01:00,,2024-11-07 12:01:00,100103
Internal Sribu Testing Jasa,gigs,Web & Pemrograman,Internal Sribu,Ni****an,2024-03-20 13:40:00,2024-11-07 12:48:00,,2024-11-07 07:00:00,12178
JASA FOLLOWERS TIKTOK REAL PERMANEN | NON DROP,gigs,Pemasaran & Periklanan,Followers TikTok,Iw******ek,2024-11-07 13:15:00,2024-11-07 13:36:00,,2024-11-07 14:45:00,101185
Kontes Design Koper umroh keluarga,contest,Desain Grafis & Branding,Desain Lainnya,Tr*******ss,2024-11-07 11:08:00,2024-11-07 14:15:00,,2024-11-07 14:15:00,2665750
Tambah Followers Instagram,gigs,Pemasaran & Periklanan,Followers Instagram,al*********ma,2024-11-07 14:26:00,2024-11-07 14:28:00,,2024-11-07 14:29:00,100089
"Jasa Naikin Followers E-commerce (Shopee, Tokped)",gigs,Pemasaran & Periklanan,Ecommerce Marketing,Ci*****11,2024-11-07 15:09:00,2024-11-07 15:13:00,,2024-11-29 19:34:00,100106
Pembuatan Website Profesional Siap Pakai,gigs,Web & Pemrograman,Pembuatan Website,st*********an,2024-10-25 19:21:00,2024-11-07 18:03:00,,2024-11-29 19:34:00,666249
Jasa Hapus Akun Facebook Lama Lupa Email dan Password atau Dihack,gigs,Pemasaran & Periklanan,Hapus Akun Facebook,ti*******an,2024-11-07 19:47:00,2024-11-07 19:50:00,,2024-11-29 19:39:00,101126
xxxxxxx,contest,Desain Grafis & Branding,Desain Logo,te********gn,2024-10-31 19:52:00,2024-11-07 20:40:00,,2024-11-07 20:43:00,2665750
Test Test,contest,Desain Grafis & Branding,Desain Logo & Stationery,te********gn,2024-10-31 19:52:00,2024-11-07 20:44:00,,2024-11-07 20:46:00,3732050
Test Test,contest,Desain Grafis & Branding,Desain Logo,te********gn,2024-10-31 19:52:00,2024-11-07 20:50:00,,2024-11-07 20:52:00,2665750
Penulisan Naskah Modern Gaya Friendly,gigs,Penulisan & Penerjemahan,Penulisan Naskah,ra********35,2024-10-27 20:59:00,2024-11-07 21:45:00,,2024-11-07 21:45:00,100064
Bug fix maintenance website html php,gigs,Web & Pemrograman,Perbaikan Bug,Di*****wa,2024-10-27 18:26:00,2024-11-08 09:35:00,,2024-11-08 09:36:00,181980
"Jasa Penulisan Artikel Jurnal (SINTA 2,3,4,5 dan Internasional)",gigs,Penulisan & Penerjemahan,Publikasi Jurnal,yo*********ng,2024-04-15 10:17:00,2024-11-08 10:39:00,,2024-11-08 10:39:00,1516574
KONTES KEMASAN DESIGN KRIS HAIRMIST,contest,Desain Grafis & Branding,Desain Kemasan,,2020-10-02 11:39:00,2024-11-08 11:25:00,,2024-11-08 12:13:00,5952500
Jasa Subscriber Youtube Permanen,gigs,Pemasaran & Periklanan,Subscribers YouTube,Ib********al,2024-11-08 11:55:00,2024-11-08 12:00:00,,2024-11-08 12:00:00,100167
Nuanu Open Call Desain Grafis,contest,Desain Grafis & Branding,Desain Merchandise,nu******ty,2024-11-07 12:50:00,2024-11-08 13:21:00,,2024-11-08 13:21:00,5442561
Produksi Musik Instrumental,gigs,"Video, Fotografi & Audio",Produksi Musik & Audio,ca********ge,2024-11-08 13:49:00,2024-11-08 14:17:00,,2024-11-08 14:17:00,2022064
Desain Brand Guidelines,gigs,Desain Grafis & Branding,Brand Guidelines,fa*******as,2024-11-06 15:31:00,2024-11-08 15:03:00,,2024-11-08 15:46:00,556050
Desain Brand Guidelines,gigs,Desain Grafis & Branding,Brand Guidelines,fa*******as,2024-11-06 15:31:00,2024-11-08 15:47:00,,2024-11-26 16:12:00,353891
Penerjemahan Dokumen & Teks Bahasa Jepang JLPT N1,gigs,Penulisan & Penerjemahan,Penerjemah/Translate Bahasa Jepang,Ni****an,2024-03-20 13:40:00,2024-11-08 17:04:00,,2024-11-08 17:04:00,151712
Desain Brand Guidelines,gigs,Desain Grafis & Branding,Brand Guidelines,fa*******as,2024-11-06 15:31:00,2024-11-08 17:11:00,,2024-11-26 16:12:00,353880
Dont PROCESS THIS CONTETST,contest,Desain Grafis & Branding,Desain Logo,al*****bu,2024-07-14 14:49:00,2024-11-08 17:11:00,,2024-11-08 17:11:00,2665843
waDSzfgchjklhgwq,contest,Desain Grafis & Branding,Desain Logo,al*****bu,2024-07-14 14:49:00,2024-11-08 17:13:00,,2024-11-08 17:13:00,7464151
Penerjemahan Dokumen & Teks Bahasa Jepang JLPT N1,gigs,Penulisan & Penerjemahan,Penerjemah/Translate Bahasa Jepang,Ni****an,2024-03-20 13:40:00,2024-11-08 19:25:00,,2024-11-08 19:25:00,151666
Penulisan artikel Teknologi bahasa Inggris,gigs,Penulisan & Penerjemahan,Artikel & Blog Pos,al*****bu,2024-07-14 14:49:00,2024-11-09 06:38:00,,2024-11-09 06:38:00,100027
Kontes Desain Stiker untuk Mobil,contest,Desain Grafis & Branding,Desain Lainnya,um*****17,2024-09-27 19:44:00,2024-11-09 07:02:00,,2024-11-09 07:02:00,1599489
Kontes Desain Stiker untuk Mobil,contest,Desain Grafis & Branding,Desain Lainnya,um*****17,2024-09-27 19:44:00,2024-11-09 07:04:00,,2024-11-09 07:04:00,1599455
Konsultasi Program With VBA Macro Excel,gigs,Web & Pemrograman,Aplikasi Desktop,al*****bu,2024-07-14 14:49:00,2024-11-09 07:06:00,,2024-11-09 07:06:00,100107
Video Animasi 2D Profesional Berkualitas,gigs,"Video, Fotografi & Audio",3D & Animasi,al*****bu,2024-07-14 14:49:00,2024-11-09 07:34:00,,2024-11-09 07:34:00,505589
"Aransemen Musik, Mixing & Mastering",gigs,"Video, Fotografi & Audio",Mixing & Mastering,al*****bu,2024-07-14 14:49:00,2024-11-09 07:38:00,,2024-11-09 07:38:00,303357
Internal Sribu Testing Jasa,gigs,Web & Pemrograman,Internal Sribu,ra*********d2,2024-08-26 09:25:00,2024-11-09 08:08:00,,2024-11-15 09:39:00,12132
Logo Perusahaan Real Estate & Developer,contest,Desain Grafis & Branding,Desain Logo,re*******up,2021-11-10 11:09:00,2024-11-09 10:37:00,,2024-11-09 10:37:00,4931243
Jasa Hapus Akun Facebook Lama Lupa Email dan Password atau Dihack,gigs,Pemasaran & Periklanan,Hapus Akun Facebook,Ko********na,2024-11-05 11:25:00,2024-11-09 12:00:00,,2024-11-26 16:13:00,101175
[ 1 HARI JADI ] Profesional Desain Company Profile,gigs,Desain Grafis & Branding,Desain Company Profile,ri*****er,2024-08-30 11:52:00,2024-11-09 12:07:00,,2024-11-09 12:08:00,1314351
Jasa Hapus Akun Facebook Lama Lupa Email dan Password atau Dihack,gigs,Pemasaran & Periklanan,Hapus Akun Facebook,Ko********na,2024-11-05 11:25:00,2024-11-09 12:09:00,,2024-11-26 16:14:00,101178
Jasa FYP TikTok [Likes + Views + Save + Share],gigs,Pemasaran & Periklanan,Like TikTok,Ir****to,2024-11-09 12:09:00,2024-11-09 12:14:00,,2024-11-09 12:30:00,100089
"Desain Logo Perusahaan, Bisnis, UMKM Professional",gigs,Desain Grafis & Branding,Desain Logo,th*****ts,2020-09-08 17:25:00,2024-11-09 13:09:00,,2024-11-09 13:09:00,178745
Jasa Komentar Instagram Terpercaya,gigs,Pemasaran & Periklanan,Pemasaran Online Lainnya,rh***********do,2024-11-09 12:49:00,2024-11-09 13:09:00,,2024-11-09 13:09:00,100142
Tukang Joki Mobile Legend,gigs,Gaya Hidup,Joki Game Online,Sa*****23,2024-11-04 01:10:00,2024-11-09 14:07:00,,2024-11-26 16:10:00,99014
Followers Tiktok Real Indo High Quality & Permanen,gigs,Pemasaran & Periklanan,Followers TikTok,yu*****27,2024-11-09 18:54:00,2024-11-09 19:02:00,,2024-11-09 19:02:00,100129
Olah Data dengan Python,gigs,Konsultasi,Analisis Data,Xx*****23,2024-10-25 12:43:00,2024-11-09 22:12:00,,2024-11-09 22:12:00,404460
Jasa Subscriber Youtube Permanen,gigs,Pemasaran & Periklanan,Subscribers YouTube,Al****20,2024-09-18 17:19:00,2024-11-10 10:20:00,,2024-11-10 10:21:00,100089
Desain Logo 1 Hari Selesai,gigs,Desain Grafis & Branding,Desain Logo,al*****bu,2024-07-14 14:49:00,2024-11-10 10:57:00,,2024-11-10 10:57:00,338690
"Desain Logo Perusahaan, Bisnis, UMKM Professional",gigs,Desain Grafis & Branding,Desain Logo,al*****bu,2024-07-14 14:49:00,2024-11-10 11:05:00,,2024-11-10 11:05:00,171913
Saya Akan Buatkan Lagu dari AI Untuk Brand Anda,gigs,"Video, Fotografi & Audio",Pembuatan Lagu,al*****bu,2024-07-14 14:49:00,2024-11-10 11:10:00,,2024-11-10 11:10:00,252796
Jasa Desain Arsitek Dan Interior,gigs,Desain Grafis & Branding,Desain Arsitek Rumah,Ho********ct,2024-11-10 11:19:00,2024-11-10 11:28:00,,2024-11-10 11:28:00,101100
Saya Akan Buatkan Lagu dari AI Untuk Brand Anda,gigs,"Video, Fotografi & Audio",Pembuatan Lagu,al*****bu,2024-07-14 14:49:00,2024-11-10 11:55:00,,2024-11-10 11:56:00,252835
Saya Akan Buatkan Lagu dari AI Untuk Brand Anda,gigs,"Video, Fotografi & Audio",Pembuatan Lagu,al*****bu,2024-07-14 14:49:00,2024-11-10 12:08:00,,2024-11-10 12:08:00,252848
Desain Logo 24 Jam (2 - 3 variasi logo),gigs,Desain Grafis & Branding,Desain Logo,al*****bu,2024-07-14 14:49:00,2024-11-10 12:17:00,,2024-11-10 12:17:00,151689
Desain Logo 1 Hari Selesai,gigs,Desain Grafis & Branding,Desain Logo,al*****bu,2024-07-14 14:49:00,2024-11-10 12:47:00,,2024-11-10 12:47:00,338737
Desain Logo 1 Hari Selesai,gigs,Desain Grafis & Branding,Desain Logo,al*****bu,2024-07-14 14:49:00,2024-11-10 12:55:00,,2024-11-10 12:55:00,338730
"Desain Logo Perusahaan, Bisnis, UMKM Professional",gigs,Desain Grafis & Branding,Desain Logo,al*****bu,2024-07-14 14:49:00,2024-11-10 13:01:00,,2024-11-10 13:01:00,171933
Jasa Tambah Followers TikTok,gigs,Pemasaran & Periklanan,Followers TikTok,Ha*********ia,2024-11-10 15:26:00,2024-11-10 15:35:00,,2024-11-10 15:35:00,100174
Tambah Followers Instagram,gigs,Pemasaran & Periklanan,Followers Instagram,ah********01,2024-05-24 18:06:00,2024-11-10 20:11:00,,2024-11-10 20:11:00,100090
"Jasa Monetisasi Youtube Channel Fresh Aman, Permanen dan Bergaransi",gigs,Pemasaran & Periklanan,Monetisasi YouTube,nh****in,2024-11-11 05:09:00,2024-11-11 06:32:00,,2024-11-11 06:32:00,3538545
Review & Rating Google Maps Bergaransi 100% No BOT,gigs,Pemasaran & Periklanan,Review Google Maps,ha*************ic,2024-11-11 10:34:00,2024-11-11 10:38:00,,2024-11-11 10:38:00,298257
Jasa Pembuatan dan Modifikasi Website,gigs,Web & Pemrograman,Programming Web,Te***************es,2024-03-25 15:33:00,2024-11-11 11:52:00,,2024-11-13 09:26:00,252750
Desain Logo 1 Hari Selesai,gigs,Desain Grafis & Branding,Desain Logo,al*****bu,2024-07-14 14:49:00,2024-11-11 12:00:00,,2024-11-11 12:00:00,338754
Desain Logo 1 Hari Selesai,gigs,Desain Grafis & Branding,Desain Logo,al*****bu,2024-07-14 14:49:00,2024-11-11 12:04:00,,2024-11-11 12:04:00,338722
Followers Tiktok Real Indo High Quality & Permanen,gigs,Pemasaran & Periklanan,Followers TikTok,in*******um,2024-11-11 13:20:00,2024-11-11 13:34:00,,2024-11-11 13:35:00,100148
Nuanu Open Call Desain Grafis,contest,Desain Grafis & Branding,Desain Merchandise,nu******ty,2024-11-07 12:50:00,2024-11-11 13:56:00,,2024-11-11 13:56:00,5442519
Jasa Desain Logo Profesional,gigs,Desain Grafis & Branding,Desain Logo,da********es,2024-10-02 15:57:00,2024-11-11 14:01:00,,2024-11-11 14:01:00,303321
Nuanu Open Call Desain Grafis,contest,Desain Grafis & Branding,Desain Merchandise,nu******ty,2024-11-07 12:50:00,2024-11-11 14:07:00,,2024-11-11 14:16:00,5442500
Followers INSTAGRAM Real Human INDO,gigs,Pemasaran & Periklanan,Followers Instagram,Na*******20,2024-11-11 13:56:00,2024-11-11 14:09:00,,2024-11-11 14:09:00,192172
Desain Feed Social Media Banner Design,gigs,Desain Grafis & Branding,Desain Feed Instagram,in******kp,2024-10-06 18:22:00,2024-11-11 14:17:00,,2024-11-11 14:17:00,100090
Jasa Desain Logo Profesional,gigs,Desain Grafis & Branding,Desain Logo,da********es,2024-10-02 15:57:00,2024-11-11 14:50:00,,2024-11-11 14:50:00,303308
Tambah Followers Tiktok,gigs,Pemasaran & Periklanan,Followers TikTok,Nu********92,2024-11-11 15:24:00,2024-11-11 15:32:00,,2024-11-11 15:32:00,101136
Jasa Desain Logo Profesional,gigs,Desain Grafis & Branding,Desain Logo,Ca**********._,2024-11-11 15:47:00,2024-11-11 15:49:00,,2024-11-12 10:23:00,303300
Jasa Desain Logo Profesional,gigs,Desain Grafis & Branding,Desain Logo,Ca**********._,2024-11-11 15:47:00,2024-11-11 15:52:00,,2024-11-12 10:24:00,303300
Jasa Foto Musik / Pertunjukan,gigs,"Video, Fotografi & Audio",Dokumentasi Acara,Ca**********._,2024-11-11 15:47:00,2024-11-11 16:06:00,,2024-11-11 16:07:00,1122218
Jasa Foto Musik / Pertunjukan,gigs,"Video, Fotografi & Audio",Dokumentasi Acara,Ca**********._,2024-11-11 15:47:00,2024-11-11 16:08:00,,2024-11-12 10:24:00,1122210
Review Ulasan Google Maps / Gmaps,gigs,Pemasaran & Periklanan,Review Google Maps,sh*****bh,2021-12-17 00:21:00,2024-11-11 16:23:00,,2024-11-11 16:23:00,100132
Jasa Social Media Marketing untuk Alpha Agro Indonesia Jakarta,gigs,Pemasaran & Periklanan,Social Media Marketing,Ca**********._,2024-11-11 15:47:00,2024-11-11 16:37:00,,2024-11-12 10:22:00,2830800
Jasa Social Media Marketing untuk Alpha Agro Indonesia Jakarta,gigs,Pemasaran & Periklanan,Social Media Marketing,Ca**********._,2024-11-11 15:47:00,2024-11-11 16:45:00,,2024-11-11 16:45:00,2830813
Jasa Social Media Marketing untuk Alpha Agro Indonesia Jakarta,gigs,Pemasaran & Periklanan,Social Media Marketing,Ca**********._,2024-11-11 15:47:00,2024-11-11 16:46:00,,2024-11-12 10:22:00,2830800
Jasa Pasang Iklan Meta Ads (Facebook & Instagram),gigs,Pemasaran & Periklanan,Iklan Instagram & Facebook (Meta Ads),fa********ff,2024-11-11 17:04:00,2024-11-11 17:05:00,,2024-11-11 17:05:00,404462
Perhitungan dan pembuatan RAB (Rencana Anggaran Biaya),gigs,Konsultasi,Penghitungan RAB,No****08,2024-11-11 17:29:00,2024-11-11 17:31:00,,2024-11-11 17:31:00,100169
Tambah Followers Tiktok,gigs,Pemasaran & Periklanan,Followers TikTok,Nu********92,2024-11-11 15:24:00,2024-11-11 18:31:00,,2024-11-11 18:33:00,101100
"Jasa Desain Feed / Social Media Management / Kelola Instagram (Corporate, UMKM, Caleg, dll)",gigs,Desain Grafis & Branding,Desain Feed Instagram,ki*********ne,2024-11-11 18:32:00,2024-11-11 18:54:00,,2024-11-11 18:54:00,1718798
Review Ulasan Google Maps / Gmaps Bergaransi,gigs,Pemasaran & Periklanan,Review Google Maps,sy****gg,2024-10-24 12:01:00,2024-11-11 19:09:00,,2024-11-11 19:09:00,323585
Jasa Review Marketplace Shopee,gigs,Pemasaran & Periklanan,Review Produk Marketplace,Ve****08,2024-11-11 20:45:00,2024-11-11 20:50:00,,2024-11-11 20:50:00,100118
Jasa Desain Logo Profesional,gigs,Desain Grafis & Branding,Desain Logo,da********es,2024-10-02 15:57:00,2024-11-12 09:53:00,,2024-11-12 09:53:00,303367
Buat NIB untuk Usaha Anda Disini.,gigs,Konsultasi,Pembuatan NIB,Rh*********24,2024-11-12 09:46:00,2024-11-12 11:19:00,,2024-11-12 11:19:00,151747
Jasa Tambah Followers TikTok,gigs,Pemasaran & Periklanan,Tambah Follower Media Sosial,Pi**********92,2024-11-12 11:25:00,2024-11-12 11:51:00,,2024-11-14 09:18:00,840101
Buat NIB untuk Usaha Anda Disini.,gigs,Konsultasi,Pembuatan NIB,Rh*********24,2024-11-12 09:46:00,2024-11-12 13:29:00,,2024-11-12 13:29:00,151688
[ 1 HARI JADI ] Profesional Desain Kemasan,gigs,Desain Grafis & Branding,Desain Kemasan,Jo******hn,2024-11-09 21:49:00,2024-11-12 14:23:00,,2024-11-12 14:28:00,252750
Iklan Google ads & Youtube dgn bantuan pemasangan,gigs,Pemasaran & Periklanan,Pemasaran Online Lainnya,hi******ya,2024-06-18 09:01:00,2024-11-12 14:40:00,,2024-11-12 14:40:00,6066006
Jasa Desain Kalender Profesional,gigs,Desain Grafis & Branding,Desain Kalender,da********es,2024-10-02 15:57:00,2024-11-12 14:47:00,,2024-11-12 14:47:00,1718709
Jasa Desain Logo Profesional,gigs,Desain Grafis & Branding,Desain Logo,da********es,2024-10-02 15:57:00,2024-11-12 14:55:00,,2024-11-12 14:55:00,303323
Desain Logo Cepat dan Hemat,gigs,Desain Grafis & Branding,Desain Logo,Sa*****wo,2024-11-12 16:54:00,2024-11-12 17:07:00,,2024-11-12 17:07:00,101126
Pembuatan Website Landing Page,gigs,Web & Pemrograman,Pembuatan Landing Page,fi******24,2022-09-11 13:33:00,2024-11-12 17:57:00,,2024-11-12 17:57:00,100132
Tambah Followers Tiktok,gigs,Pemasaran & Periklanan,Followers TikTok,Nu********92,2024-11-11 15:24:00,2024-11-12 18:11:00,,2024-11-12 18:12:00,101100
Jasa Tambah Followers Instagram,gigs,Pemasaran & Periklanan,Tambah Follower Media Sosial,ad******ra,2024-11-12 18:33:00,2024-11-12 19:28:00,,2024-11-12 19:29:00,251799
Jasa Like Instagram PERMANEN,gigs,Pemasaran & Periklanan,Likes Instagram,ra********ni,2024-11-12 19:21:00,2024-11-12 19:30:00,,2024-11-12 19:30:00,100093
