nama_jobs,type,category,subcategory,client_user_id,register_date,order_date,status_invoice,paid_at,total_paid
Desain logo makanan ringan,contest,Desain Grafis & Branding,Desain Label,Ta****ss,2024-06-09 11:10:00,2024-06-09 11:17:00,,1900-01-03 00:00:00,0
Jasa Booster Tambah Penonton Live Streaming Tiktok,gigs,Pemasaran & Periklanan,TikTok Live Marketing,La******22,2024-06-09 20:03:00,2024-06-09 20:08:00,,1900-01-03 00:00:00,0
Jasa Review Aplikasi Playstore,gigs,Pemasaran & Periklanan,Tambah Review,an*****aa,2024-06-09 22:35:00,2024-06-09 22:45:00,,1900-01-03 00:00:00,0
Review Ulasan dan Tambah Download Google Playstore Permanen,gigs,Pemasaran & Periklanan,Tambah Review,RI****OX,2024-06-10 03:45:00,2024-06-10 03:46:00,,1900-01-03 00:00:00,0
(Package - BASIC) Review Google Maps (30-100 Review),package,Pemasaran & Periklanan,Review Google Maps,Lu****yy,2024-06-10 06:42:00,2024-06-10 06:49:00,,1900-01-03 00:00:00,0
"(CEPAT & BERKUALITAS) Pengembangan Aplikasi Android dengan Flutter, Kotlin, dan Java",gigs,Web & Pemrograman,Aplikasi Mobile,la*****fa,2024-06-10 07:40:00,2024-06-10 07:41:00,,1900-01-03 00:00:00,0
(Bonus Free Support) Jasa Pembuatan Website Company Profile Berkualitas Full Responsive,gigs,Web & Pemrograman,Website Profil Perusahaan,vi*****in,2022-07-15 10:12:00,2024-06-10 12:11:00,,1900-01-03 00:00:00,0
Jasa Ubah (Konversi) Skripsi Menjadi Jurnal - Basic,gigs,Penulisan & Penerjemahan,Publikasi Jurnal,Yu******a1,2024-06-10 15:37:00,2024-06-10 18:21:00,,1900-01-03 00:00:00,0
Pendaftaran NIB dan OSS,gigs,Konsultasi,Pembuatan NIB,MZ****nA,2024-06-11 01:31:00,2024-06-11 01:34:00,,1900-01-03 00:00:00,0
Desain untuk pt,contest,Desain Grafis & Branding,Desain Kartu Nama dan Stationery,Na******an,2024-06-11 07:58:00,2024-06-11 08:13:00,,1900-01-03 00:00:00,0
(Package - PREMIUM) Desain Kemasan untuk Box/Pouch/Sachet/Botol (1-3 Varian),package,Desain Grafis & Branding,Desain Kemasan,no***********ma,2024-06-11 09:02:00,2024-06-11 10:28:00,,1900-01-03 00:00:00,0
"(Package - BASIC) Pembuatan Akun TikTok untuk Bisnis (3 Konten Video, Upload 5-15 Produk)",package,Pemasaran & Periklanan,Pembuatan Akun TikTok,Br*************12,2024-06-11 11:33:00,2024-06-11 11:45:00,,1900-01-03 00:00:00,0
Jasa Review Shopee / Penilaian Shopee,gigs,Pemasaran & Periklanan,Tambah Review,ni*********24,2024-06-10 19:24:00,2024-06-11 11:57:00,,1900-01-03 00:00:00,0
Produt sunscreen,contest,Desain Grafis & Branding,Desain Kemasan,tu*****ar,2024-06-10 18:41:00,2024-06-11 17:01:00,,1900-01-03 00:00:00,0
Fotografi pernikahan,gigs,"Video, Fotografi & Audio",Fotografi Pernikahan,ma***************ng,2024-06-11 17:03:00,2024-06-11 17:07:00,,1900-01-03 00:00:00,0
Jasa Press Release Murah Media Nasional Indonesia,gigs,Penulisan & Penerjemahan,Siaran Pers,ti*********en,2024-06-11 23:31:00,2024-06-11 23:33:00,,1900-01-03 00:00:00,0
2 logo design,gigs_custom_offer,,,jo*******91,2022-09-05 19:17:00,2024-06-12 11:30:00,,1900-01-03 00:00:00,0
(Package - PREMIUM) Penulisan Profil Perusahaan 1500-5000 Kata (Indonesia),package,Penulisan & Penerjemahan,Penulisan untuk Profil Perusahaan (Bahasa Indonesia),De*********ii,2024-06-12 11:41:00,2024-06-12 11:44:00,,1900-01-03 00:00:00,0
Desain Icon Custom,gigs_custom_offer,,,gh****96,2024-06-12 19:50:00,2024-06-12 21:59:00,,1900-01-03 00:00:00,0
(Package - BASIC) Voice Over Indonesia (100-300 kata),package,"Video, Fotografi & Audio",Voice Over,ay*********ia,2024-06-13 07:22:00,2024-06-13 07:25:00,,1900-01-03 00:00:00,0
Pembuatan Video Konten Media Sosial,gigs,"Video, Fotografi & Audio",Video Social Media,ba********ko,2024-06-13 07:36:00,2024-06-13 07:38:00,,1900-01-03 00:00:00,0
(Package - BASIC) Penulisan Profil Perusahaan 1500-5000 Kata (Inggris),package,Penulisan & Penerjemahan,Penulisan untuk Profil Perusahaan (Bahasa Inggris),Ma*******ra,2024-06-13 11:01:00,2024-06-13 11:05:00,,1900-01-03 00:00:00,0
Jasa Pengetikan Ulang. Akurat & Cepat (Bahasa Indonesia & English),gigs,Penulisan & Penerjemahan,Jasa Pengetikan,Su*****di,2024-06-13 12:06:00,2024-06-13 12:10:00,,1900-01-03 00:00:00,0
(Package - PLUS) Pembuatan Landing Page di WordPress (3-8 Section),package,Web & Pemrograman,Pembuatan Landing Page,Za******00,2024-06-13 12:08:00,2024-06-13 12:11:00,,1900-01-03 00:00:00,0
Jasa Desain Konten Instagram,gigs_custom_offer,,,fa******ad,2024-04-24 15:44:00,2024-06-13 14:21:00,,1900-01-03 00:00:00,0
(Package - PREMIUM) Pembuatan Aplikasi Mobile (Android/iOS),package,Web & Pemrograman,Aplikasi Mobile,si******de,2024-06-13 13:02:00,2024-06-13 15:27:00,,1900-01-03 00:00:00,0
Livestreaming,gigs,Pemasaran & Periklanan,Pemasaran Online Lainnya,sy******99,2024-06-13 15:26:00,2024-06-13 15:31:00,,1900-01-03 00:00:00,0
Desain Packaging / Kemasan / Label Premium - (Siap Cetak) - Premium,gigs,Desain Grafis & Branding,Desain Kemasan,je***********ha,2022-04-05 09:49:00,2024-06-13 15:33:00,,1900-01-03 00:00:00,0
Livestreaming,gigs,Pemasaran & Periklanan,Pemasaran Online Lainnya,Sa********19,2024-06-13 15:32:00,2024-06-13 15:34:00,,1900-01-03 00:00:00,0
(Package - PREMIUM) Review Google Maps (30-100 Review),package,Pemasaran & Periklanan,Review Google Maps,Na******0_,2024-06-13 16:03:00,2024-06-13 16:09:00,,1900-01-03 00:00:00,0
"Jasa Penulisan/Tulis Tangan, 1 Hari Jadi",gigs,Penulisan & Penerjemahan,Tulis Tangan,In********an,2024-06-13 18:27:00,2024-06-13 18:41:00,,1900-01-03 00:00:00,0
(Package - BASIC) Penulisan Profil Perusahaan 1500-5000 Kata (Inggris),package,Penulisan & Penerjemahan,Penulisan untuk Profil Perusahaan (Bahasa Inggris),Us************99,2024-06-13 21:33:00,2024-06-13 22:40:00,,1900-01-03 00:00:00,0
Jasa Tambah Followers TikTok Permanen,gigs,Pemasaran & Periklanan,Followers TikTok,je*****ca,2024-06-13 22:38:00,2024-06-13 22:41:00,,1900-01-03 00:00:00,0
Jasa Tambah Followers TikTok Permanen,gigs,Pemasaran & Periklanan,Followers TikTok,fi**********n8,2024-06-14 03:26:00,2024-06-14 03:31:00,,1900-01-03 00:00:00,0
"(Package - BASIC) Desain Stationery seperti Kartu Nama, Amplop, Kop Surat (1-2 Pilihan Desain)",package,Desain Grafis & Branding,Desain Kartu Nama dan Stationery,Pe***********er,2024-06-14 03:43:00,2024-06-14 04:38:00,,1900-01-03 00:00:00,0
"Jasa Review dan Rating Google Maps Permanen, Terpercaya dan Bergaransi",gigs,Pemasaran & Periklanan,Review Google Maps,Ra****14,2024-06-14 11:16:00,2024-06-14 11:18:00,,1900-01-03 00:00:00,0
(Package - BASIC) Review Google Maps (30-100 Review),package,Pemasaran & Periklanan,Review Google Maps,Sh*******82,2024-06-14 14:12:00,2024-06-14 14:25:00,,1900-01-03 00:00:00,0
Desain logo,gigs_custom_offer,,,Ar*************ch,2024-06-14 14:14:00,2024-06-14 14:38:00,,1900-01-03 00:00:00,0
Jasa Tambah Followers TikTok Permanen,gigs,Pemasaran & Periklanan,Followers TikTok,pr*********so,2024-06-14 14:23:00,2024-06-14 14:39:00,,1900-01-03 00:00:00,0
Kontes Desain Booth untuk Pameran Barang Industri,contest,Desain Grafis & Branding,Desain Booth,ka*********ri,2019-08-26 10:56:00,2024-06-14 14:58:00,,1900-01-03 00:00:00,0
Freelance,contest,Desain Grafis & Branding,Desain Kartu Nama dan Stationery,Ma********90,2024-06-14 15:16:00,2024-06-14 15:21:00,,1900-01-03 00:00:00,0
Kontes Desain Booth untuk Pameran Barang Industri,contest,Desain Grafis & Branding,Desain Booth,ka*********ri,2019-08-26 10:56:00,2024-06-14 15:27:00,,1900-01-03 00:00:00,0
"(Dijamin Original) Jasa Desain logo Original, Bukan template. - Paket basic",gigs,Desain Grafis & Branding,Desain Logo,il*******ii,2021-12-30 07:51:00,2024-06-14 15:40:00,,1900-01-03 00:00:00,0
Jasa Review Shopee / Penilaian Shopee,gigs,Pemasaran & Periklanan,Tambah Review,Na****************ah,2024-06-14 16:07:00,2024-06-14 16:09:00,,1900-01-03 00:00:00,0
Desain konten Instagram,gigs,Desain Grafis & Branding,Desain Feed Instagram,An****05,2024-06-14 17:52:00,2024-06-14 17:52:00,,1900-01-03 00:00:00,0
Jasa Tambah Followers TikTok Permanen,gigs,Pemasaran & Periklanan,Followers TikTok,de********pa,2024-06-14 18:02:00,2024-06-14 18:05:00,,1900-01-03 00:00:00,0
Jasa Tambah Followers TikTok Permanen,gigs,Pemasaran & Periklanan,Followers TikTok,de********11,2024-06-14 10:10:00,2024-06-14 20:45:00,,1900-01-03 00:00:00,0
Desain Logo untuk Brand Fashion “SYGNEIL”,contest,Desain Grafis & Branding,Desain Logo,gg*****23,2018-07-10 09:34:00,2024-06-14 23:21:00,,2024-06-14 23:21:00,0
Jasa Pengetikan Ulang. Akurat & Cepat (Bahasa Indonesia & English),gigs,Penulisan & Penerjemahan,Jasa Pengetikan,na****a_,2024-06-15 02:39:00,2024-06-15 02:43:00,,1900-01-03 00:00:00,0
2000 Follower TikTok Garansi,gigs,Pemasaran & Periklanan,Followers TikTok,pr********ro,2024-06-14 15:11:00,2024-06-15 04:08:00,,1900-01-03 00:00:00,0
Tambah Followers Tiktok Real dan Bergaransi,gigs,Pemasaran & Periklanan,Followers TikTok,pr********ro,2024-06-14 15:11:00,2024-06-15 05:11:00,,1900-01-03 00:00:00,0
Review Ulasan Google Maps / Gmaps Bergaransi - Plus,gigs,Pemasaran & Periklanan,Review Google Maps,Ch****aa,2024-05-29 11:10:00,2024-06-15 10:32:00,,1900-01-03 00:00:00,0
"Jasa Review dan Rating Google Maps Permanen, Terpercaya dan Bergaransi",gigs,Pemasaran & Periklanan,Review Google Maps,Ch****aa,2024-05-29 11:10:00,2024-06-15 13:55:00,,1900-01-03 00:00:00,0
Tambah Followers Instagram,gigs,Pemasaran & Periklanan,Followers Instagram,Jo******si,2024-06-15 21:45:00,2024-06-15 21:47:00,,1900-01-03 00:00:00,0
Review Ulasan dan Tambah Download Google Playstore Permanen,gigs,Pemasaran & Periklanan,Tambah Review,Gl******12,2024-06-16 08:33:00,2024-06-16 08:38:00,,1900-01-03 00:00:00,0
"(Package - BASIC) Desain Stationery seperti Kartu Nama, Amplop, Kop Surat (1-2 Pilihan Desain)",package,Desain Grafis & Branding,Desain Kartu Nama dan Stationery,di******ia,2024-06-16 13:52:00,2024-06-16 14:02:00,,1900-01-03 00:00:00,0
(Package - BASIC) Voice Over Indonesia (100-300 kata),package,"Video, Fotografi & Audio",Voice Over,Xi******ra,2024-06-16 18:46:00,2024-06-16 18:48:00,,1900-01-03 00:00:00,0
(Package - PREMIUM) Pembuatan Website Toko Online (Gratis Upload 10-500 Produk),package,Web & Pemrograman,Pembuatan Toko Online,he*******ng,2021-08-18 18:28:00,2024-06-17 02:59:00,,1900-01-03 00:00:00,0
(Package - BASIC) Penulisan Artikel/Konten di Web atau Blog 500-1500 Kata (Indonesia),package,Penulisan & Penerjemahan,Artikel & Blog Pos,Fa*****06,2024-06-17 11:02:00,2024-06-17 12:33:00,,1900-01-03 00:00:00,0
Jasa Review Aplikasi PlayStore | Jasa Download App PlayStore | Jasa Ulasan PlayStore Android,gigs,Pemasaran & Periklanan,Tambah Review,ra********99,2024-06-17 13:29:00,2024-06-17 13:31:00,,1900-01-03 00:00:00,0
Paket Desain Kemasan Profesional - Plus,gigs,Desain Grafis & Branding,Desain Kemasan,je***********ho,2024-06-17 09:49:00,2024-06-17 13:32:00,,1900-01-03 00:00:00,0
Jasa Kelola Konten Video Tiktok/Reels,gigs,Pemasaran & Periklanan,Social Media Marketing,Na****69,2024-06-17 15:59:00,2024-06-17 16:01:00,,1900-01-03 00:00:00,0
Konsultasi & Perbaikan Bugs/Error Web Aplikasi - Consultation & Fixed Bugs/Error Web Applications - Basic,gigs,Web & Pemrograman,Perbaikan Bug,pe****99,2024-06-16 15:14:00,2024-06-17 19:48:00,,1900-01-03 00:00:00,0
Jasa Tambah Followers TikTok Permanen,gigs,Pemasaran & Periklanan,Followers TikTok,Ba***********11,2024-06-17 22:24:00,2024-06-17 22:26:00,,1900-01-03 00:00:00,0
Jasa Tambah Followers TikTok Permanen,gigs,Pemasaran & Periklanan,Followers TikTok,Sh****ne,2024-06-17 22:57:00,2024-06-17 23:00:00,,1900-01-03 00:00:00,0
"Iklan Google ads dan Youtube ads berpengalaman dengan bantuan pemasangan, integrasi dengan website, koordinasi kreatif dan laporan yang transparan - Plus",gigs,Pemasaran & Periklanan,Pemasaran Online Lainnya,hi******ya,2024-06-18 09:01:00,2024-06-18 09:14:00,,1900-01-03 00:00:00,0
"Riset Pasar (Analisis Kompetitor, Target Market & Lainnya)",gigs,Pemasaran & Periklanan,Riset Pasar,sy*************75,2018-11-07 15:24:00,2024-06-18 09:39:00,,1900-01-03 00:00:00,0
Desain Booth (1-2 Pilihan Desain),gigs,Desain Grafis & Branding,Desain Booth,pl*********09,2024-05-24 16:39:00,2024-06-18 10:40:00,,1900-01-03 00:00:00,0
Review Ulasan Google Maps / Gmaps Bergaransi,gigs,Pemasaran & Periklanan,Review Google Maps,al*******12,2024-06-18 10:47:00,2024-06-18 10:49:00,,1900-01-03 00:00:00,0
(Package - BASIC) Pembuatan Landing Page di WordPress (3-8 Section),package,Web & Pemrograman,Pembuatan Landing Page,no*******k7,2024-04-03 04:04:00,2024-06-18 11:11:00,,1900-01-03 00:00:00,0
Jasa Tambah Followers TikTok Permanen,gigs,Pemasaran & Periklanan,Followers TikTok,Ar*****12,2024-06-18 11:10:00,2024-06-18 11:19:00,,1900-01-03 00:00:00,0
Pembuatan NIB Perorangan,gigs,Konsultasi,Pembuatan NIB,yu*******22,2024-06-18 12:01:00,2024-06-18 12:14:00,,1900-01-03 00:00:00,0
Desain Brosur/Flyer (1 Halaman/Lipat 2/Lipat 3) - Plus,gigs,Desain Grafis & Branding,Desain Brosur/Flyer,la********74,2024-06-18 10:44:00,2024-06-18 12:58:00,,1900-01-03 00:00:00,0
Pembuatan NIB Perorangan - Basic,gigs,Konsultasi,Pembuatan NIB,yu*******22,2024-06-18 12:01:00,2024-06-18 14:25:00,,1900-01-03 00:00:00,0
(Package - BASIC) Social Media Marketing - Desain & Posting IG & FB Feed/Stories (20-25 Desain),package,Pemasaran & Periklanan,Social Media Marketing,Ma**********l_,2024-06-18 14:50:00,2024-06-18 14:54:00,,1900-01-03 00:00:00,0
Jasa Tambah Followers TikTok Permanen,gigs,Pemasaran & Periklanan,Followers TikTok,Po********22,2024-06-18 15:04:00,2024-06-18 15:07:00,,1900-01-03 00:00:00,0
(Package - BASIC) Review Google Maps (30-100 Review),package,Pemasaran & Periklanan,Review Google Maps,ke****15,2024-06-19 06:49:00,2024-06-19 06:55:00,,1900-01-03 00:00:00,0
Logo untuk varian parfum 'SWEET POPPY' yang dijual oleh KIUTKAT,contest,Desain Grafis & Branding,Desain Logo,ki****t_,2024-06-19 07:08:00,2024-06-19 07:17:00,,1900-01-03 00:00:00,0
Jasa Desain Logo Profesional,gigs,Desain Grafis & Branding,Desain Logo,im******32,2023-12-21 15:44:00,2024-06-19 13:10:00,,1900-01-03 00:00:00,0
Jasa Review Shopee / Penilaian Shopee,gigs,Pemasaran & Periklanan,Tambah Review,Go**********da,2024-06-19 13:13:00,2024-06-19 13:18:00,,1900-01-03 00:00:00,0
Jasa Desain Logo Profesional,gigs,Desain Grafis & Branding,Desain Logo,Rp****ff,2024-06-19 13:54:00,2024-06-19 13:56:00,,1900-01-03 00:00:00,0
Jasa Tambah Followers TikTok Permanen,gigs,Pemasaran & Periklanan,Followers TikTok,Ci******11,2024-06-19 14:23:00,2024-06-19 14:24:00,,1900-01-03 00:00:00,0
(Package - BASIC) Pembuatan 5-15 Video IG Reels/Youtube Shorts/TikTok,package,Pemasaran & Periklanan,Pembuatan Video Reels/TikTok,Pi*****BO,2024-06-19 11:41:00,2024-06-19 17:38:00,,1900-01-03 00:00:00,0
Ekspresi visual,contest,Desain Grafis & Branding,Desain Logo,El********ia,2024-06-19 19:56:00,2024-06-19 20:03:00,,1900-01-03 00:00:00,0
(Package - BASIC) Penulisan Profil Perusahaan 1500-5000 Kata (Indonesia),package,Penulisan & Penerjemahan,Penulisan untuk Profil Perusahaan (Bahasa Indonesia),Ca*******or,2024-06-19 21:14:00,2024-06-19 21:19:00,,1900-01-03 00:00:00,0
desain logo,contest,Desain Grafis & Branding,Desain Logo,99****99,2024-06-19 23:07:00,2024-06-19 23:11:00,,1900-01-03 00:00:00,0
Paket Desain Logo UKM,gigs,Desain Grafis & Branding,Desain Logo,25*******32,2024-06-20 04:03:00,2024-06-20 04:05:00,,1900-01-03 00:00:00,0
Digital Marketing - Meta (FB / IG) Ads (Iklan Online),gigs,Pemasaran & Periklanan,Iklan Instagram & Facebook (Meta Ads),tn****ik,2024-04-14 19:05:00,2024-06-20 10:54:00,,1900-01-03 00:00:00,0
(Package - BASIC) Fotografi Makanan & Minuman (7-45 Foto),package,"Video, Fotografi & Audio",Fotografi Makanan & Minuman,el****12,2024-06-20 10:57:00,2024-06-20 10:59:00,,1900-01-03 00:00:00,0
"Paket FYP Tiktok komplit (views,like,share,save dan comment)",gigs,Pemasaran & Periklanan,Like TikTok,Sr*****li,2024-06-20 11:17:00,2024-06-20 11:21:00,,1900-01-03 00:00:00,0
(Package - BASIC) Pembuatan Website Company Profile (5-14 halaman),package,Web & Pemrograman,Website Profil Perusahaan,ag*****77,2017-10-09 09:55:00,2024-06-20 18:35:00,,1900-01-03 00:00:00,0
Jasa Hapus Akun Facebook Lama Lupa Email dan Password atau Dihack,gigs,Pemasaran & Periklanan,Hapus Akun Facebook,te******26,2024-01-08 15:53:00,2024-06-21 10:05:00,,1900-01-03 00:00:00,0
FOLLOWERS TIKTOK REAL PERMANEN | NON DROP,gigs,Pemasaran & Periklanan,Followers TikTok,Bb****op,2024-06-21 10:16:00,2024-06-21 10:20:00,,1900-01-03 00:00:00,0
Paket Desain Kemasan Profesional - Plus,gigs,Desain Grafis & Branding,Desain Kemasan,ut****ro,2024-06-21 11:20:00,2024-06-21 12:26:00,,1900-01-03 00:00:00,0
Jasa Tambah Followers TikTok Permanen,gigs,Pemasaran & Periklanan,Followers TikTok,ja*******id,2024-06-21 12:39:00,2024-06-21 12:49:00,,1900-01-03 00:00:00,0
Video Sosmed,gigs_custom_offer,,,mi*******up,2024-06-13 14:01:00,2024-06-21 13:56:00,,1900-01-03 00:00:00,0
Jasa Tambah Followers TikTok Permanen,gigs,Pemasaran & Periklanan,Followers TikTok,an*******84,2020-06-02 21:23:00,2024-06-21 14:46:00,,1900-01-03 00:00:00,0
Jasa Review Tiktok Shop,gigs,Pemasaran & Periklanan,Review Produk Marketplace,sy*********is,2024-06-21 16:15:00,2024-06-21 16:19:00,,1900-01-03 00:00:00,0
Review Ulasan Google Maps / Gmaps Bergaransi,gigs,Pemasaran & Periklanan,Review Google Maps,Ri****07,2024-06-21 19:22:00,2024-06-21 19:24:00,,1900-01-03 00:00:00,0
Virtual Assistant: Admin Sosial Media || Jasa Balas Chat Customer,gigs,Konsultasi,Virtual Assistant,Li******aa,2024-06-21 22:35:00,2024-06-21 22:52:00,,1900-01-03 00:00:00,0
Jasa Tambah Followers TikTok Permanen,gigs,Pemasaran & Periklanan,Followers TikTok,Ba*****12,2024-06-22 01:09:00,2024-06-22 01:11:00,,1900-01-03 00:00:00,0
PT.FREEPORT INDONESIA,contest,Desain Grafis & Branding,Desain Logo,re********02,2024-06-22 01:25:00,2024-06-22 01:28:00,,1900-01-03 00:00:00,0
Mockup Packaging,gigs_custom_offer,,,ga******pl,2023-08-01 14:07:00,2024-06-22 10:54:00,,1900-01-03 00:00:00,0
"Desain Powerpoint Menarik Dan Elegan Untuk Tugas Sekolah, Kuliah, Organisasi, Kantor, Dll.",gigs,Desain Grafis & Branding,Desain Presentasi,Yo**********dx,2024-06-22 10:51:00,2024-06-22 11:00:00,,1900-01-03 00:00:00,0
Kontes logo untuk perusahaan,contest,Desain Grafis & Branding,Desain Logo,ag*********me,2017-04-05 16:08:00,2024-06-22 12:33:00,,1900-01-03 00:00:00,0
Jasa Tambah Followers TikTok Permanen,gigs,Pemasaran & Periklanan,Followers TikTok,Ek******ra,2024-06-22 12:51:00,2024-06-22 12:53:00,,1900-01-03 00:00:00,0
Jasa Review Aplikasi Playstore,gigs,Pemasaran & Periklanan,Tambah Review,dh***********11,2024-06-22 14:03:00,2024-06-22 14:06:00,,1900-01-03 00:00:00,0
Review Ulasan Google Maps / Gmaps Bergaransi,gigs,Pemasaran & Periklanan,Review Google Maps,Sa******10,2024-06-22 18:53:00,2024-06-22 18:56:00,,1900-01-03 00:00:00,0
Voice Over Wanita Profesional (Indonesi/Inggris),gigs,"Video, Fotografi & Audio",Voice Over,if******5_,2024-06-22 19:19:00,2024-06-22 19:23:00,,1900-01-03 00:00:00,0
Jasa Tambah Followers TikTok Permanen,gigs,Pemasaran & Periklanan,Followers TikTok,Ha****43,2024-06-22 21:19:00,2024-06-22 21:20:00,,1900-01-03 00:00:00,0
Jasa Tambah Followers TikTok Permanen,gigs,Pemasaran & Periklanan,Followers TikTok,Ha****43,2024-06-22 21:19:00,2024-06-22 21:29:00,,1900-01-03 00:00:00,0
(Package - BASIC) Desain Logo (3 Pilihan Desain),package,Desain Grafis & Branding,Desain Logo,gu********n1,2024-06-23 10:43:00,2024-06-23 10:57:00,,1900-01-03 00:00:00,0
(Package - BASIC) Penulisan Artikel/Konten di Web atau Blog 500-1500 Kata (Indonesia),package,Penulisan & Penerjemahan,Artikel & Blog Pos,Wk****dn,2024-06-23 22:39:00,2024-06-23 22:47:00,,1900-01-03 00:00:00,0
Jasa Tambah Followers TikTok Permanen,gigs,Pemasaran & Periklanan,Followers TikTok,m.*******63,2024-06-24 06:26:00,2024-06-24 06:29:00,,1900-01-03 00:00:00,0
"(Package - BASIC) Penulisan Naskah Konten Iklan, Video, Film Pendek (500-1500 Kata)",package,Penulisan & Penerjemahan,Penulisan Naskah,An*****7_,2024-06-24 11:11:00,2024-06-24 11:15:00,,1900-01-03 00:00:00,0
(Package - PLUS) Desain Label untuk Box/Pouch/Sachet/Botol (1-4 Varian),package,Desain Grafis & Branding,Desain Label,di*****ag,2024-06-05 12:48:00,2024-06-24 11:53:00,,1900-01-03 00:00:00,0
Jasa Pengetikan Ulang. Akurat & Cepat (Bahasa Indonesia & English),gigs,Penulisan & Penerjemahan,Jasa Pengetikan,ma******tr,2024-06-19 14:50:00,2024-06-24 11:55:00,,1900-01-03 00:00:00,0
Membuat Logo Testapp,contest,Desain Grafis & Branding,Desain Logo,de******st,2024-04-26 16:35:00,2024-06-24 12:02:00,,1900-01-03 00:00:00,0
"Jasa Kelola Iklan Facebook Instagram (Awareness, Traffic, Sales)",gigs,Pemasaran & Periklanan,Iklan Instagram & Facebook (Meta Ads),ko**********re,2024-06-24 15:07:00,2024-06-24 15:15:00,,1900-01-03 00:00:00,0
"(Package - PREMIUM) Riset Pasar (Analisis Kompetitor, Target Market & Lainnya)",package,Pemasaran & Periklanan,Riset Pasar,pu*******ke,2024-06-24 15:48:00,2024-06-24 15:59:00,,1900-01-03 00:00:00,0
Jasa Hapus Akun,gigs,Pemasaran & Periklanan,Hapus Akun Facebook,se*********44,2024-05-27 10:58:00,2024-06-24 22:06:00,,1900-01-03 00:00:00,0
Custom Discord Music Bot with Premium System,gigs,Web & Pemrograman,Programming Web,MR*****TT,2024-06-25 05:30:00,2024-06-25 05:30:00,,1900-01-03 00:00:00,0
(Package - PREMIUM) Desain Label untuk Box/Pouch/Sachet/Botol (1-4 Varian),package,Desain Grafis & Branding,Desain Label,wa*********as,2024-06-25 10:25:00,2024-06-25 10:38:00,,1900-01-03 00:00:00,0
(Package - PREMIUM) Desain Label untuk Box/Pouch/Sachet/Botol (1-4 Varian),package,Desain Grafis & Branding,Desain Label,wa*********as,2024-06-25 10:25:00,2024-06-25 10:54:00,,1900-01-03 00:00:00,0
Review Ulasan Google Maps / Gmaps Bergaransi,gigs,Pemasaran & Periklanan,Review Google Maps,sy******05,2024-06-25 11:25:00,2024-06-25 11:27:00,,1900-01-03 00:00:00,0
Jasa Like Instagram PERMANEN,gigs,Pemasaran & Periklanan,Likes Instagram,Sa********g1,2024-06-25 12:25:00,2024-06-25 12:29:00,,1900-01-03 00:00:00,0
"Jasa Iklan Social Media Ads (Meta Ads : Facebook & IG, Tiktok Ads, CPAS Shopee, CPAS Tokopedia)",gigs,Pemasaran & Periklanan,Digital Marketing,la***********ri,2023-12-27 12:45:00,2024-06-25 17:02:00,,1900-01-03 00:00:00,0
(1 HARI SELESAI) Jasa Translate Penerjemahan EN-ID & ID-EN,gigs,Penulisan & Penerjemahan,Penerjemah/Translate Bahasa Inggris,Nu*****27,2024-06-26 01:49:00,2024-06-26 01:51:00,,1900-01-03 00:00:00,0
Petani bijak,contest,Desain Grafis & Branding,Desain Logo,Te******ri,2024-06-26 02:19:00,2024-06-26 02:58:00,,1900-01-03 00:00:00,0
Kontes Desain Label untuk RYCHE Catalytic System Cleaner,contest,Desain Grafis & Branding,Desain Label,ra**********ng,2017-06-03 09:16:00,2024-06-26 11:45:00,,1900-01-03 00:00:00,0
Jasa Hapus Akun Facebook Lama Lupa Email dan Password atau Dihack - Basic,gigs,Pemasaran & Periklanan,Hapus Akun Facebook,bo***********re,2020-12-07 12:06:00,2024-06-26 12:48:00,,1900-01-03 00:00:00,0
Desain Branding Stand Booth Portable,gigs_custom_offer,,,ma**************yo,2024-06-16 19:04:00,2024-06-26 13:18:00,,1900-01-03 00:00:00,0
Host Live Selling,gigs,Pemasaran & Periklanan,TikTok Live Marketing,Di*******ia,2024-06-26 11:17:00,2024-06-26 13:29:00,,1900-01-03 00:00:00,0
Desain Brosur/Flyer (1 Halaman/Lipat 2/Lipat 3),gigs,Desain Grafis & Branding,Desain Brosur/Flyer,sa*******ia,2024-06-25 15:15:00,2024-06-26 14:37:00,,1900-01-03 00:00:00,0
Job Desain Label Produk Minyak Kayu Putih,gigs_custom_offer,,,ke********ah,2024-06-26 15:23:00,2024-06-26 15:42:00,,1900-01-03 00:00:00,0
Pembuatan Landing Page di WordPress (3-8 Section),gigs,Web & Pemrograman,Pembuatan Landing Page,jp*****35,2024-06-26 23:33:00,2024-06-26 23:43:00,,1900-01-03 00:00:00,0
Jasa Review Aplikasi Playstore,gigs,Pemasaran & Periklanan,Tambah Review,09******Li,2024-06-27 07:50:00,2024-06-27 07:52:00,,1900-01-03 00:00:00,0
Virtual Assistant / Personal Administrative Assistant (Daily Rate) - Plus,gigs,Konsultasi,Virtual Assistant,ge*******in,2024-06-27 09:37:00,2024-06-27 11:42:00,,1900-01-03 00:00:00,0
Desain Label Paket Varian,gigs_custom_offer,,,yu******00,2023-12-14 23:30:00,2024-06-27 11:46:00,,1900-01-03 00:00:00,0
(Package - BASIC) Desain Logo (3 Pilihan Desain),package,Desain Grafis & Branding,Desain Logo,el****ri,2024-06-27 13:02:00,2024-06-27 13:11:00,,1900-01-03 00:00:00,0
